datetime,open,high,low,close,volume,sma_10,sma_20,sma_50,ema_9,ema_11,ema_14,ema_16,ema_21,ema_50,rsi_14,atr,bbl_20_2.0,bbm_20_2.0,bbu_20_2.0,bbb_20_2.0,bbp_20_2.0,macd_12_26_9,macdh_12_26_9,macds_12_26_9,volume_sma,supert_10_3.0,supertd_10_3.0,supertl_10_3.0,superts_10_3.0,adx_14,dmp_14,dmn_14,stochk_14_3_3,stochd_14_3_3,cci_20_0.015,obv_obv,vwma_20,isa_9,isb_26,its_9,iks_26,ics_26,mfi_14,adosc_3_10,kcle_20_2.0,kcbe_20_2.0,kcue_20_2.0,dcl_20_20,dcm_20_20,dcu_20_20,vwap,regime,volatility_status,days_to_weekly_expiry,is_expiry_day_flag,week_expiry_type,is_expiry_day,expiry_type,week_expiry_date
2025-02-06 12:20:00+05:30,23614.85,23627.05,23610.4,23625.1,0.0,23613.594999999998,23616.52,23654.507999999998,23615.940387810533,23616.05057592253,23617.040936105892,23618.125581155196,23621.86013861322,23648.673233404414,48.63111709163025,15.976604057639507,23594.672702681626,23616.52,23638.367297318375,0.18501707549100654,0.6963629613989377,-10.185665073811833,4.041229225689321,-14.226894299501154,0.0,23655.660236298474,-1,,23655.660236298474,23.90157507291678,15.53114779946966,18.584533376367403,72.63255369252408,56.507996874206185,28.539746258256805,0.0,,23677.8375,23696.525,23615.074999999997,23625.625,23566.05,,0.0,23590.720869897097,23621.02251778432,23651.324165671544,23594.35,23621.55,23648.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:25:00+05:30,23625.7,23629.25,23611.55,23613.85,0.0,23614.04,23615.609999999997,23651.867000000002,23615.522310248427,23615.683813268777,23616.61547795844,23617.622571607524,23621.131944193836,23647.30761640816,42.985503407068215,16.099703767808165,23594.941628024502,23615.609999999997,23636.27837197549,0.17503991618674825,0.45742286808837357,-9.62524309258879,3.681320965529892,-13.306564058118681,0.0,23655.660236298474,-1,,23655.660236298474,22.599264131210646,15.287570487017453,17.125117700571582,69.72137399051199,65.27818102576877,18.209246982814427,0.0,,23671.875,23696.525,23616.175,23625.625,23574.15,,0.0,23589.552215621185,23620.33942085248,23651.126626083777,23594.35,23621.55,23648.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:30:00+05:30,23613.55,23615.6,23600.45,23605.05,0.0,23613.29,23614.06,23649.131999999998,23613.427848198742,23613.911511057315,23615.073414230646,23616.14344553605,23619.66994926712,23645.65045498039,39.15626020273688,16.03186778439314,23595.183676202258,23614.06,23632.936323797745,0.15987359901468598,0.2613412416384005,-9.77847096379628,2.8224744754579216,-12.600945439254202,0.0,23653.833930789828,-1,,23653.833930789828,22.33743226145154,14.255667315903715,20.914688030452027,60.18988284570034,67.51460350957878,-72.5259236886724,0.0,,23671.875,23696.525,23614.85,23625.625,23575.75,,0.0,23588.14248080012,23618.883285533197,23649.624090266272,23594.35,23621.55,23648.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:35:00+05:30,23604.5,23610.55,23595.85,23609.45,0.0,23612.670000000002,23612.445,23646.618000000002,23612.632278558995,23613.1679258811,23614.323625666562,23615.355981355337,23618.74086297011,23644.230829294884,41.94118693443614,15.936734371222252,23598.416960218292,23612.445,23626.473039781707,0.11881903616256406,0.39324951858546947,-9.436088572703738,2.531885493240372,-11.96797406594411,0.0,23648.83803771084,-1,,23648.83803771084,22.43622926830834,13.31642528971239,21.598436668746423,43.26647564470009,57.72591082697079,-85.59682517053778,0.0,,23671.875,23696.525,23612.55,23625.625,23574.4,,0.0,23587.371768342964,23617.984877387178,23648.597986431392,23594.35,23621.55,23648.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:40:00+05:30,23611.4,23614.7,23602.55,23607.0,0.0,23612.61,23611.25,23644.198000000004,23611.505822847197,23612.13993823425,23613.347142244354,23614.372924725296,23617.673511791007,23642.770796773515,40.82077629499964,15.666253344706481,23599.89720298265,23611.25,23622.60279701735,0.09616430318046758,0.31282145741242223,-9.2557480831274,2.1697807862533693,-11.42552886938077,0.0,23648.83803771084,-1,,23648.83803771084,22.04847720925074,14.470887811153545,20.40195674945193,35.76957832186899,46.40864560408979,-46.99507159039061,0.0,,23668.1875,23696.525,23612.55,23625.625,23572.3,,0.0,23586.926838024585,23616.938698588398,23646.95055915221,23594.35,23613.775,23633.2,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:45:00+05:30,23606.7,23610.2,23596.95,23600.05,0.0,23611.775,23610.377500000002,23641.565,23609.21465827776,23610.12494852854,23611.57418994511,23612.687874757612,23616.07137435546,23641.095471409848,37.74077614097467,15.49366382008459,23598.414370178878,23610.377500000002,23622.340629821127,0.1013378953481308,0.06836128360962387,-9.563393020547664,1.489708679066485,-11.05310169961415,0.0,23647.797310545786,-1,,23647.797310545786,22.121674696657287,13.586935387927518,21.73740622476818,29.741519825681124,36.25919126408338,-117.56753523318294,0.0,,23668.137499999997,23696.525,23612.55,23625.625,23580.95,,0.0,23585.652853450814,23615.330251103787,23645.00764875676,23594.35,23611.8,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:50:00+05:30,23600.35,23603.35,23585.45,23588.3,0.0,23609.59,23608.975,23638.726000000002,23605.03172662221,23606.48745710712,23608.470964619097,23609.81871302142,23613.546703959506,23639.025060766326,33.182355153810505,15.665544975792677,23593.955096534362,23608.975,23623.994903465635,0.12723892897202155,-0.18825342477404503,-10.63276278039848,0.3362711353725363,-10.969033915771016,0.0,23639.570079491205,-1,,23639.570079491205,22.95419619628324,12.478013392829862,25.206805514521974,17.488311049135024,27.666469732228364,-217.2819944012796,0.0,,23668.137499999997,23696.525,23607.35,23617.1,23603.75,,0.0,23582.49543883645,23612.755941474854,23643.01644411326,23585.45,23607.35,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 12:55:00+05:30,23589.45,23597.85,23575.1,23581.7,0.0,23606.335,23608.057500000003,23636.381999999998,23600.365381297768,23602.356214255935,23604.901502669883,23606.51062913655,23610.651549054095,23636.777019167646,30.923041340643838,16.171577477521772,23589.213820021905,23608.057500000003,23626.9011799781,0.15963769978192824,-0.1993724163920716,-11.875912731506105,-0.7255030525880706,-11.150409678918034,0.0,23633.953071542084,-1,,23633.953071542084,24.28936472908596,11.224160959971478,27.24541383911573,10.423355088480422,19.21772865443217,-252.08888888889965,0.0,,23668.137499999997,23696.525,23602.175,23611.925,23607.45,,0.0,23578.086349423455,23609.79823276296,23641.51011610247,23575.1,23602.175,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:00:00+05:30,23582.35,23587.7,23579.05,23581.45,0.0,23602.535,23606.8325,23634.025,23596.582305038217,23598.87184521328,23601.774635647234,23603.562319826367,23607.99686277645,23634.607332141466,30.837391267550117,15.634321943413177,23584.70140705101,23606.8325,23628.963592948992,0.18749735229401795,-0.07345789605831367,-12.73449559654182,-1.2672687340990283,-11.467226862442791,0.0,23628.700264387877,-1,,23628.700264387877,25.529164080974198,10.780590202838672,26.168694707225814,10.14063336664317,12.684099834752852,-222.08490622562965,0.0,,23666.887499999997,23696.525,23602.175,23611.925,23595.9,,0.0,23576.759078049792,23607.098401071253,23637.437724092713,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:05:00+05:30,23581.6,23592.25,23579.55,23584.15,0.0,23599.61,23605.745000000003,23631.791,23594.095844030577,23596.4182043444,23599.424684227604,23601.278517493854,23605.82896616041,23632.62861323396,32.99590743386793,15.424727518883715,23581.500827501917,23605.745000000003,23629.989172498088,0.20540908578047748,0.05463524272262616,-13.04666740707762,-1.2635524357078634,-11.783114971369757,0.0,23628.700264387877,-1,,23628.700264387877,26.102424169561367,12.253579892535905,24.62968894810617,13.542628501081346,11.36887231873496,-160.6829135015938,0.0,,23668.225,23696.525,23602.175,23611.925,23614.65,,0.0,23575.043927759336,23604.912839064466,23634.781750369595,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:10:00+05:30,23583.45,23589.7,23580.25,23586.2,0.0,23595.72,23604.6575,23629.539,23592.516675224462,23594.715170287003,23597.66139299726,23599.50457425928,23604.044514691283,23630.807883303216,34.663217843240176,14.997961267534931,23578.996668464042,23604.6575,23630.31833153596,0.217421765479622,0.14035654935547207,-12.979033726936905,-0.9567350044537175,-12.022298722483187,0.0,23627.95246415418,-1,,23627.95246415418,26.634737108963737,11.702093841870711,23.52120228492482,16.312711603574346,13.331991157099603,-134.08415558954135,0.0,,23668.6625,23696.525,23595.35,23604.15,23616.85,,0.0,23574.306410829875,23603.130663915468,23631.95491700106,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:15:00+05:30,23586.3,23591.25,23580.45,23587.3,0.0,23593.065,23603.552499999998,23627.333,23591.47334017957,23593.479308572503,23596.27987393096,23598.068741993484,23602.522286082985,23629.10169180113,35.58939910427487,14.698106891282384,23576.918828170586,23603.552499999998,23630.18617182941,0.22567511250191233,0.19488810810435997,-12.690385872389015,-0.5344697199246617,-12.155916152464354,0.0,23627.76971773876,-1,,23627.76971773876,26.91847312179223,11.84116610820992,22.28669449346885,19.91381963681435,16.589719913823327,-108.25230013486406,0.0,,23661.2875,23690.925,23594.9,23602.175,23628.05,,0.0,23573.4867526556,23601.622981637804,23629.759210620006,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:20:00+05:30,23588.75,23597.4,23582.9,23596.25,0.0,23592.185,23602.7375,23625.522999999997,23592.42867214366,23593.941090477085,23596.275890740166,23597.85477234719,23601.952078257258,23627.81339016187,42.705851537877905,14.68395639904793,23576.25788755728,23602.7375,23629.21711244272,0.22437746844169557,0.3775000953274332,-11.605657372416317,0.44020702403842904,-12.045864396454746,0.0,23627.76971773876,-1,,23627.76971773876,26.37793648099928,13.997567671268634,20.714730695637613,27.362265312405743,21.196265517598125,-64.63057226591665,0.0,,23659.987500000003,23689.625,23594.9,23602.175,23583.9,,0.0,23572.89277621221,23601.11126910087,23629.32976198953,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:25:00+05:30,23596.5,23603.75,23590.5,23594.7,0.0,23590.71,23601.69,23622.869,23592.882937714927,23594.06757539757,23596.065771974812,23597.483622659285,23601.29279841569,23626.514825841798,41.84361048415807,14.581530941973076,23575.68318166102,23601.69,23627.696818338976,0.22038098406493442,0.3656121654542853,-10.747187381013646,1.0389416123528807,-11.786128993366527,0.0,23627.76971773876,-1,,23627.76971773876,25.130491143042935,16.199630336040798,19.370220777041435,32.59464450600363,26.623576485074555,-35.359050795420806,0.0,,23656.1625,23685.8,23592.65,23602.175,23578.55,,0.0,23572.445845144382,23600.500672043647,23628.55549894291,23575.1,23602.175,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:30:00+05:30,23595.0,23598.4,23587.1,23596.3,0.0,23589.64,23601.125,23620.77,23593.566350171943,23594.439646164643,23596.09700237817,23597.34437293466,23600.838907650625,23625.329930710748,43.12026056516405,14.347135874689492,23575.16536787401,23601.125,23627.08463212599,0.21998639578400367,0.4070672500946128,-9.82448653440224,1.5693139671714302,-11.39380050157367,0.0,23627.76971773876,-1,,23627.76971773876,24.28447648667668,15.288269627652967,19.973210741018395,38.13481071098963,32.697240176466316,-44.20850973595864,0.0,,23656.1625,23685.8,23589.425,23602.175,23594.45,,0.0,23572.565288463964,23600.10060803949,23627.635927615018,23575.1,23602.175,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:35:00+05:30,23596.45,23600.15,23583.6,23589.9,0.0,23588.625,23600.2,23618.637,23592.833080137556,23593.683038470535,23595.270735394413,23596.468564354112,23599.84446150057,23623.94052166327,39.394972063063335,14.50448331221188,23574.02568052238,23600.2,23626.37431947762,0.22181438697655853,0.3032422579542937,-9.500154115725309,1.5149171086786897,-11.015071224403998,0.0,23627.76971773876,-1,,23627.76971773876,23.811859783536352,14.042246701542187,20.06896124507962,37.29649008812177,36.00864843503833,-54.30856923890091,0.0,,23642.7875,23685.8,23589.425,23602.175,23593.4,,0.0,23571.06383241978,23599.12912155954,23627.194410699303,23575.1,23602.175,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:40:00+05:30,23590.4,23594.05,23581.4,23588.75,0.0,23588.670000000002,23599.13,23617.275,23592.016464110045,23592.860865392115,23594.401304008494,23595.560497959512,23598.835874091426,23622.560501205888,38.74720117993523,14.372020218482305,23572.92054750445,23599.13,23625.33945249555,0.22212219260243973,0.30197983911027193,-9.229521547069453,1.4284397418676367,-10.65796128893709,0.0,23627.76971773876,-1,,23627.76971773876,23.56749940382851,13.159408191744806,19.900616486923646,36.721138231606055,37.38414634357247,-65.85872009322702,0.0,,23635.05,23684.425,23591.4,23602.175,23608.2,,0.0,23570.338705522656,23598.140633791965,23625.942562061275,23575.1,23602.175,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:45:00+05:30,23588.3,23589.75,23571.35,23573.0,0.0,23587.8,23597.0675,23615.647999999997,23588.213171288036,23589.550721160096,23591.54779680736,23592.90632172898,23596.487158264932,23620.61695213899,31.184361649690732,14.659733060019386,23569.4857619272,23597.0675,23624.6492380728,0.23377259121541574,0.0637058850954882,-10.168718006985728,0.39139462556109095,-10.560112632546819,0.0,23623.432945714805,-1,,23623.432945714805,24.136326040145,11.97963076168817,23.013266502082256,24.93971173998489,32.98578001990422,-113.77795836233084,0.0,,23634.5375,23684.425,23587.55,23600.3,23606.4,,0.0,23567.087400234785,23595.746287716538,23624.40517519829,23571.35,23600.3,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:50:00+05:30,23573.8,23575.55,23562.25,23568.2,0.0,23586.475,23594.505,23613.808000000005,23584.21053703043,23585.992267633414,23588.434757233048,23589.99969564322,23593.915598422664,23618.561385388442,29.306945833819217,14.56260927001795,23566.203800376727,23594.505,23622.806199623275,0.23989653203806938,0.035267049627686266,-11.171578845871409,-0.4891729706596717,-10.682405875211737,0.0,23611.484651143328,-1,,23611.484651143328,25.2517478399598,11.198132816327922,25.975468949676973,16.89489482249773,26.185248264696202,-156.56640271048406,0.0,,23628.574999999997,23684.425,23583.0,23595.75,23587.95,,0.0,23564.660028783852,23593.122831743534,23621.585634703217,23562.25,23595.75,23629.25,,trending,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 13:55:00+05:30,23569.15,23591.65,23564.15,23580.1,0.0,23586.07,23592.84,23612.18,23583.388429624345,23585.010223027846,23587.32345626864,23588.835025567547,23592.659634929692,23617.05309576537,39.09637103077635,15.48670860787381,23565.272526410343,23592.84,23620.407473589657,0.23369355778835707,0.2689305848327473,-10.880696838208678,-0.15863277039755275,-10.722064067811125,0.0,23611.484651143328,-1,,23611.484651143328,24.428977634231273,17.20351911480476,22.6808216574963,19.74234523018734,20.525650597556634,-92.44606962351642,0.0,,23624.6875,23684.425,23583.0,23595.75,23603.85,,0.0,23560.892406994913,23591.882562053674,23622.872717112434,23562.25,23595.75,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:00:00+05:30,23580.4,23596.9,23578.4,23589.65,0.0,23586.415,23591.0675,23610.947,23584.640743699478,23585.783519189874,23587.63366209949,23588.93090491254,23592.386031754264,23615.978464558884,45.606218236597655,15.701943707311395,23567.801811204772,23591.0675,23614.33318879523,0.19724150927234577,0.4695366852777157,-9.766977922365186,0.7640689163567522,-10.531046838721938,0.0,23611.484651143328,-1,,23611.484651143328,23.166428004522974,18.143961813354462,20.77207161225598,40.481634567467374,25.706291540050795,-24.624271797125495,0.0,,23623.012499999997,23684.425,23583.0,23595.75,23605.35,,0.0,23560.107415852537,23591.66993709618,23623.232458339822,23562.25,23595.75,23629.25,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:05:00+05:30,23590.3,23593.15,23577.25,23580.55,0.0,23585.74,23589.4025,23609.745999999996,23583.822594959584,23584.911265991563,23586.68917381956,23587.9449160993,23591.310028867512,23614.589113007554,41.09831724857252,15.716090585360686,23568.224245229685,23589.4025,23610.580754770315,0.17955736496772318,0.29100024775390976,-9.509027456420881,0.8176155058408465,-10.326642962261728,0.0,23611.484651143328,-1,,23611.484651143328,22.089106941334265,16.832798803764938,19.793656994695258,51.044176706826704,37.08938550149379,-52.86559535063831,0.0,,23619.324999999997,23684.425,23583.0,23595.75,23576.9,,0.0,23559.025757199917,23590.610895467973,23622.19603373603,23562.25,23588.925,23615.6,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:10:00+05:30,23581.65,23584.25,23570.0,23573.0,0.0,23583.415,23587.8,23608.182999999997,23581.65807596767,23582.926054992968,23584.86395064362,23586.18669067585,23589.645480788648,23612.958167399414,37.763212472819205,15.611369829263493,23566.750391924874,23587.8,23608.849608075125,0.17847877356197217,0.14844951157336264,-9.800843730037741,0.42063938577918947,-10.22148311581693,0.0,23611.484651143328,-1,,23611.484651143328,21.668643446570687,15.735304818030718,21.8202952382588,45.34136546184795,45.62239224538066,-112.59975924027819,0.0,,23619.275,23683.949999999997,23581.2,23595.75,23653.45,,0.0,23557.642351752304,23588.933667328165,23620.224982904027,23562.25,23588.475,23614.7,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:15:00+05:30,23573.3,23580.5,23567.4,23570.55,0.0,23581.0,23585.855000000003,23606.959,23579.436460774137,23580.863379160808,23582.955423891137,23584.347080008105,23587.90952798968,23611.2951020112,36.72182228200594,15.431986270030283,23566.012573230168,23585.855000000003,23605.69742676984,0.16825700632718704,0.11433648773066007,-10.113225782246445,0.08660586685638805,-10.199831649102833,0.0,23611.484651143328,-1,,23611.484651143328,21.475659304603617,14.78119889474508,21.700664921770827,29.99999999999881,42.12851405622447,-128.87938507773305,0.0,,23619.275,23683.949999999997,23581.2,23595.75,23612.0,,0.0,23556.37641349018,23587.18284186834,23617.9892702465,23562.25,23588.475,23614.7,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:20:00+05:30,23570.5,23582.6,23567.1,23570.9,0.0,23578.46,23584.05,23605.821,23577.72916861931,23579.202815967343,23581.348034038987,23582.765070595386,23586.363207263345,23609.710980363703,36.98915155743414,15.436844393599548,23565.719751771558,23584.05,23602.38024822844,0.1554461445633098,0.14130327543535454,-10.214798891160171,-0.011973793645870145,-10.202825097514301,0.0,23611.484651143328,-1,,23611.484651143328,21.059437414072853,14.692780644127666,20.144275834027567,22.24899598393631,32.53012048192767,-115.1521223658133,0.0,,23619.275,23683.949999999997,23579.575,23595.75,23549.5,,0.0,23554.80723125302,23585.632095023735,23616.45695879445,23562.25,23586.225,23610.2,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:25:00+05:30,23570.85,23579.35,23568.3,23574.0,0.0,23576.870000000003,23582.7475,23604.613,23576.98333489545,23578.335679972788,23580.368296167122,23581.733885819456,23585.23927933031,23608.310549761205,39.429933278950585,15.123498365485244,23565.478670418463,23582.7475,23600.01632958154,0.14645307618663803,0.2467257419300485,-9.930677550379187,0.21771803770809228,-10.14839558808728,0.0,23611.484651143328,-1,,23611.484651143328,20.67294565858,13.925973812448493,19.092958952431317,23.05220883534193,25.100401606425663,-100.04117980132803,0.0,,23620.2125,23683.949999999997,23579.575,23595.75,23521.75,,0.0,23554.530352086065,23584.524276450047,23614.51820081403,23562.25,23583.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:30:00+05:30,23574.15,23576.0,23556.25,23566.05,0.0,23574.6,23581.635000000002,23602.979,23574.796667916362,23576.288066643992,23578.459190011505,23579.888722781874,23583.494799391192,23606.65327329998,35.619363747103435,15.453962767950584,23563.11859915869,23581.635000000002,23600.151400841314,0.15704085693220282,0.07915687466565019,-10.229093279962399,-0.0645581535000943,-10.164535126462305,0.0,23611.484651143328,-1,,23611.484651143328,21.257353901015684,12.654741928776145,22.919596786923425,23.262735151131476,22.854646656803222,-152.24547378316618,0.0,,23620.35,23683.949999999997,23576.575,23592.75,23536.6,,0.0,23551.865556649296,23582.76482155004,23613.664086450786,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:35:00+05:30,23566.8,23581.0,23563.55,23574.15,0.0,23574.715000000004,23581.2575,23601.804,23574.66733433309,23575.931722203328,23577.884631343306,23579.213578925184,23582.64527217381,23605.378635131354,41.791722621840805,15.596536855954167,23562.456136349556,23581.2575,23600.058863650444,0.159460229382965,0.31098445484749515,-9.700170067757426,0.3714920469639029,-10.07166211472133,0.0,23611.484651143328,-1,,23611.484651143328,21.198215487891897,13.933298443877804,21.087931171364733,29.906439810314396,25.407127932262583,-78.24545002628399,0.0,,23620.9,23683.949999999997,23576.575,23585.925,23526.6,,0.0,23550.66407506365,23581.9443623548,23613.22464964595,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:40:00+05:30,23574.45,23583.55,23572.95,23575.75,0.0,23575.47,23580.972499999996,23600.643000000004,23574.883867466473,23575.901435169442,23577.600013830866,23578.80609905163,23582.018429248918,23604.216727871302,42.95513087373053,15.23964136624305,23562.019255551717,23580.972499999996,23599.925744448276,0.16075032060937516,0.36222675452090336,-9.047592963404895,0.8192553210531486,-9.866848284458044,0.0,23611.484651143328,-1,,23611.484651143328,20.845093429922,14.436249145725572,20.040230895839617,35.275066938416295,29.481413966620703,-34.913026110322065,0.0,,23620.2375,23683.949999999997,23576.575,23585.475,23565.35,,0.0,23551.034163152828,23581.354423082914,23611.674683013,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:45:00+05:30,23575.25,23578.65,23569.7,23574.4,0.0,23574.9,23580.485,23599.141999999996,23574.78709397318,23575.651195974537,23577.173345320087,23578.28773445732,23581.32584477174,23603.04744442537,42.18892700201399,14.790381268654313,23561.382772378172,23580.485,23599.58722762183,0.1620172580998924,0.340725382388236,-8.54090044046825,1.0607582751918372,-9.601658715660086,0.0,23611.484651143328,-1,,23611.484651143328,20.788893188772267,13.812270109681954,20.74358344657029,43.281022787449636,36.15417651206009,-56.882185914455164,0.0,,23619.0875,23683.949999999997,23574.7,23585.475,23573.9,,0.0,23551.554719043033,23580.692097075018,23609.829475107003,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:50:00+05:30,23573.75,23576.9,23567.2,23572.3,0.0,23573.165,23579.79,23597.667999999998,23574.289675178545,23575.092663312113,23576.523565944077,23577.5832951094,23580.505313428854,23601.841662291044,40.964844155034136,14.42678260660763,23560.559045782487,23579.79,23599.020954217514,0.1631138718157668,0.30526187324650517,-8.214108287847921,1.1100403422497322,-9.324148630097653,0.0,23611.484651143328,-1,,23611.484651143328,20.943769028389877,13.148925394126113,20.985134386426854,42.850658574921965,40.46891610026261,-68.68291576272718,0.0,,23619.0875,23683.949999999997,23570.25,23583.225,23558.9,,0.0,23551.682841038935,23579.89284973454,23608.102858430146,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 14:55:00+05:30,23572.2,23582.65,23567.65,23580.95,0.0,23573.204999999998,23579.4725,23596.646,23575.621740142837,23576.068886093428,23577.113757151536,23577.979378037708,23580.545739480775,23601.022381416886,47.69653673861635,14.467726706135656,23560.54063598411,23579.4725,23598.40436401589,0.1605791988424593,0.5390215141721081,-7.174437988356658,1.719768513392797,-8.894206501749455,0.0,23611.484651143328,-1,,23611.484651143328,20.36374902285264,15.013993401606223,19.431049697548218,48.29848298482929,44.81005478240028,-23.50325902536508,0.0,,23619.0875,23683.949999999997,23569.9,23580.0,23578.95,,0.0,23551.613046654275,23579.993530712203,23608.374014770132,23556.25,23580.0,23603.75,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 15:00:00+05:30,23581.7,23604.15,23578.35,23603.75,0.0,23576.28,23579.8475,23596.0,23581.24739211427,23580.682405077856,23580.665256197997,23581.011215915623,23582.655217709795,23601.129346851518,60.48634841527348,15.277174798554745,23559.367376096172,23579.8475,23600.327623903828,0.17370870531565497,1.0835535984118865,-4.4593180900265,3.547910729378364,-8.007228819404864,0.0,23611.484651143328,-1,,23611.484651143328,20.001296769150613,23.255228135686515,17.087118362041704,66.47030979704148,52.5398171189309,133.2960937864092,0.0,,23612.225,23679.5,23580.2,23580.2,23613.2,,0.0,23551.664185068155,23582.256051596756,23612.847918125357,23556.25,23580.2,23604.15,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 15:05:00+05:30,23604.95,23610.6,23602.65,23607.45,0.0,23579.97,23580.485,23595.314,23586.487913691417,23585.143670898215,23584.236555371597,23584.12166110202,23584.909288827086,23601.37721560244,62.105764374495884,14.753805170086341,23557.5487819134,23580.485,23603.4212180866,0.19453559234766377,1.0878257674867657,-1.9861122655238432,4.816893243104817,-6.80300550862866,0.0,23611.484651143328,-1,,23611.484651143328,20.11554631510466,25.482842014743742,16.429454654213945,84.71058879596997,66.49312719261356,208.90809701414364,0.0,,23607.05,23674.324999999997,23583.425,23583.425,23620.1,,0.0,23555.462834109283,23584.655475254207,23613.84811639913,23556.25,23583.425,23610.6,,choppy,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 15:10:00+05:30,23607.7,23608.6,23587.0,23595.9,0.0,23582.47,23580.465,23594.613999999998,23588.370330953134,23586.93639241518,23585.79168132205,23585.507348031195,23585.90844438826,23601.162422833717,54.58518987652541,15.242819086508643,23557.583345774045,23580.465,23603.346654225956,0.19407296867093649,0.8372789363824223,-0.9471491578296991,4.684685080639169,-5.631834238468868,0.0,23611.484651143328,-1,,23611.484651143328,18.806227397878484,22.90350386216122,22.10015193984468,88.77408021285453,79.98499293528864,127.62352216273112,0.0,,23607.05,23674.324999999997,23583.425,23583.425,23627.0,,0.0,23555.199707051255,23585.726382372854,23616.253057694452,23556.25,23583.425,23610.6,,ranging,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 15:15:00+05:30,23596.1,23614.65,23592.4,23614.65,0.0,23586.535,23581.7025,23594.556999999997,23593.626264762508,23591.55532701265,23589.63945714578,23588.935895321643,23588.521313080237,23601.691347428474,62.51979073083541,15.743332008900882,23554.621815460716,23581.7025,23608.783184539283,0.22967539802763215,1.108321033248034,1.3733734952947998,5.604166187010935,-4.230792691716135,0.0,23555.599784524224,1,23555.599784524224,,18.03612993340711,23.336326736965198,19.869146728134673,89.05243790248672,87.51236897043704,177.62537849165298,0.0,,23607.05,23674.324999999997,23589.1,23585.45,23615.95,,0.0,23556.623544474947,23588.48101262306,23620.33848077117,23556.25,23585.45,23614.65,,ranging,normal,,0,unknown,True,weekly,2025-02-06
2025-02-06 15:20:00+05:30,23614.85,23632.25,23611.35,23616.85,0.0,23591.614999999998,23583.1075,23594.567000000003,23598.271011810008,23595.771105843876,23593.267529526343,23592.219907636743,23591.09664825476,23602.285804392064,63.329356624928046,16.11166543683664,23552.081651500463,23583.1075,23614.133348499534,0.2631192560143793,1.0437804545539715,3.3512943945206644,6.06566966898944,-2.7143752744687752,0.0,23572.397306071798,1,23572.397306071798,,18.411584713125283,28.976742000875305,18.028132977454508,84.22997466066359,87.35216425866827,210.19525742762934,0.0,,23599.75,23674.324999999997,23599.725,23594.25,23646.65,,0.0,23558.37844500114,23591.182820944672,23623.987196888203,23556.25,23594.25,23632.25,,ranging,normal,,0,unknown,True,weekly,2025-02-06
