datetime,open,high,low,close,volume,sma_10,sma_20,sma_50,ema_9,ema_11,ema_14,ema_16,ema_21,ema_50,rsi_14,atr,bbl_20_2.0,bbm_20_2.0,bbu_20_2.0,bbb_20_2.0,bbp_20_2.0,macd_12_26_9,macdh_12_26_9,macds_12_26_9,volume_sma,supert_10_3.0,supertd_10_3.0,supertl_10_3.0,superts_10_3.0,adx_14,dmp_14,dmn_14,stochk_14_3_3,stochd_14_3_3,cci_20_0.015,obv,vwma_20,isa_9,isb_26,its_9,iks_26,ics_26,mfi_14,adosc_3_10,kcle_20_2.0,kcbe_20_2.0,kcue_20_2.0,dcl_20_20,dcm_20_20,dcu_20_20,vwap,regime
2024-10-23 13:15:00+05:30,24547.35,24550.45,24532.2,24544.3,0,24557.18,24523.045,24634.063000000002,24547.71283202129,24546.989689404472,24547.294499452037,24548.55485627989,24554.759699811864,24613.62101461508,46.36628390587337,50.86062900768352,24436.110134151622,24523.045,24609.979865848374,0.7090054750409334,0.6222466946522475,-16.874267553474056,9.767061126482417,-26.641328679956473,0.0,24628.08425392369,-1,,24628.08425392369,28.274264654334043,16.669686747628543,23.77390675900502,69.60236042946242,73.57514010177228,35.06967753607861,0.0,,24700.1,24782.5,24553.375,24505.775,24390.55,,0.0,24457.467610847205,24553.234767316277,24649.00192378535,24378.1,24491.025,24603.95,,trending
2024-10-23 13:30:00+05:30,24544.1,24566.85,24521.9,24543.8,0,24555.784999999996,24524.4,24629.366,24546.930265617033,24546.458074503727,24546.828566191765,24547.99546142343,24553.76336346533,24610.882935610567,46.2878460516005,50.438439440414236,24437.05912182675,24524.4,24611.740878173252,0.7122773904621562,0.6110591077497282,-15.870119166476798,8.616967610783743,-24.48708677726054,0.0,24628.08425392369,-1,,24628.08425392369,27.024097998164272,17.93105654528658,22.260546216733793,63.58042265150173,69.71032295274999,36.515856552860505,0.0,,24689.225,24773.4,24553.375,24505.775,24394.35,,0.0,24457.127838385568,24552.33621804806,24647.544597710556,24378.1,24491.025,24603.95,,trending
2024-10-23 13:45:00+05:30,24543.75,24550.05,24526.55,24530.2,0,24551.704999999998,24528.442499999997,24622.884,24543.584212493628,24543.748395419774,24544.611424032864,24545.901877726556,24551.621239513934,24607.718898919957,44.10240414433813,48.51425765730977,24448.1723980001,24528.442499999997,24608.712601999894,0.6545063103774056,0.5109474135214479,-15.987437448271521,6.799719463191217,-22.787156911462738,0.0,24628.08425392369,-1,,24628.08425392369,25.863230864169065,17.31064764785544,21.490338343056152,51.122484360400904,61.43508914712169,15.660259281820144,0.0,,24687.35,24773.4,24553.375,24505.775,24386.3,,0.0,24459.610901396463,24550.228006805388,24640.845112214312,24378.1,24491.025,24603.95,,trending
2024-10-23 14:00:00+05:30,24530.95,24541.15,24481.75,24485.4,0,24542.004999999997,24528.625,24616.197999999997,24531.947369994905,24534.023662849813,24536.71656749515,24538.784009758725,24545.601126830847,24602.92207935447,37.77531219348097,49.29181351005278,24448.76481279715,24528.625,24608.48518720285,0.6511591025004334,0.2293707821507787,-19.47094963545169,2.6529658208088414,-22.12391545626053,0.0,24628.08425392369,-1,,24628.08425392369,25.77153972022402,15.820605652153818,26.132496552927925,32.133785142545044,48.94556405148256,-56.4106371919852,0.0,,24681.1375,24773.4,24538.5,24505.775,24382.3,,0.0,24450.752720311088,24544.05391091916,24637.35510152723,24378.1,24491.025,24603.95,,trending
2024-10-23 14:15:00+05:30,24487.05,24488.65,24434.9,24455.65,0,24529.41,24526.872499999998,24608.58,24516.687895995925,24520.96138570818,24525.907691829132,24529.003538022404,24537.423751664406,24597.14670369351,34.260301127429,49.610256477753964,24442.357569513875,24526.872499999998,24611.38743048612,0.689161901796672,0.07863953984029423,-24.35152528483377,-1.7820878628585888,-22.56943742197518,0.0,24602.566057414682,-1,,24602.566057414682,26.485909853725893,14.596261439131013,30.8555829567044,16.352836395429684,33.20303529945855,-146.45547387019954,0.0,,24681.1375,24773.4,24509.5,24505.775,24400.2,,0.0,24440.98103266241,24535.63449083162,24630.28794900083,24398.5,24501.225,24603.95,,trending
2024-10-23 14:30:00+05:30,24455.7,24466.6,24423.75,24429.5,0,24518.425,24527.96,24600.541,24499.25031679674,24505.71782142348,24513.053332918582,24517.297239431533,24527.612501513097,24590.57232315651,31.486869140526718,49.12737950060469,24449.243485849067,24527.96,24606.67651415093,0.6418512925733099,-0.12540879167496213,-29.983867741928407,-5.931544255962578,-24.05232348596583,0.0,24584.741951654876,-1,,24584.741951654876,27.317362341761893,13.6868881634953,30.554379982596007,6.150760239605454,18.212460592526728,-190.82759447470923,0.0,,24676.5375,24768.800000000003,24503.925,24491.025,24399.35,,0.0,24431.725696218375,24525.526444085754,24619.327191953133,24407.1,24505.525,24603.95,,trending
2024-10-23 14:45:00+05:30,24428.65,24457.85,24422.4,24447.85,0,24509.85,24525.2775,24593.426,24488.970253437394,24496.07318451957,24504.359555196104,24509.126975969,24520.361365011904,24584.975369307234,35.43655108741544,48.15042097680436,24439.773099674203,24525.2775,24610.781900325797,0.697275701168292,0.04723090446234455,-32.59115749900229,-6.831067210429168,-25.760090288573124,0.0,24576.370256444607,-1,,24576.370256444607,28.110440564681504,12.967117571077289,29.147842017890557,9.827850273099534,10.777148969378224,-170.163193505637,0.0,,24654.5625,24758.875,24503.25,24491.025,24398.6,,0.0,24426.508963245196,24518.12868750616,24609.748411767123,24422.4,24513.175000000003,24603.95,,trending
2024-10-23 15:00:00+05:30,24448.35,24461.85,24425.15,24427.2,0,24496.920000000002,24520.8225,24586.145,24476.616202749916,24484.594320432974,24494.071614503293,24499.48850820794,24511.892150010823,24578.788099922636,33.122464401252564,47.33253155238283,24425.222633498655,24520.8225,24616.42236650134,0.779744370331322,0.0103418894487557,-35.9097901292007,-8.119759872502058,-27.790030256698643,0.0,24576.370256444607,-1,,24576.370256444607,28.699089300489877,12.852588337157249,27.53353595848249,6.617658521346098,7.532089678017029,-152.93402700579773,0.0,,24633.2125,24742.45,24495.0,24491.025,24414.6,,0.0,24419.58430007899,24509.468812505573,24599.353324932155,24422.4,24513.175000000003,24603.95,,trending
2024-10-23 15:15:00+05:30,24426.8,24441.0,24417.1,24436.0,0,24484.71,24517.8675,24580.075999999997,24468.492962199933,24476.49526702748,24486.32873256952,24492.019271948182,24504.992863646203,24573.188566592336,35.068413563334666,45.658775095660964,24415.832955481612,24517.8675,24619.90204451839,0.8323280523347998,0.09882459226714968,-37.39863574967967,-7.686884394384819,-29.71175135529485,0.0,24556.48765762396,-1,,24556.48765762396,29.388343708154284,12.372039758566572,27.76342270187542,9.09037129700782,8.511960030484484,-141.31246078140103,0.0,,24602.075,24711.475,24491.975,24491.025,24433.35,,0.0,24416.595319119086,24502.471782743138,24588.34824636719,24417.1,24510.525,24603.95,,trending
2024-10-24 09:15:00+05:30,24412.7,24480.65,24400.95,24409.35,0,24470.925,24513.4775,24571.916,24456.664369759947,24465.304389189565,24476.06490156025,24482.293475248396,24496.298057860182,24566.763524765185,32.02897420326516,48.0902968299369,24401.212962076952,24513.4775,24625.74203792305,0.9159413463312084,0.0362404641464969,-40.26484088538564,-8.442471624072628,-31.82236926131301,0.0,24556.48765762396,-1,,24556.48765762396,28.618308019297196,16.796685497588594,24.476822738944556,5.946447222210845,7.218159013521588,-122.04912588411801,0.0,,24602.075,24711.475,24483.9,24491.025,24333.45,,0.0,24400.72433634584,24493.603041529506,24586.481746713172,24400.95,24502.45,24603.95,,trending
2024-10-24 09:30:00+05:30,24410.3,24425.55,24342.1,24362.2,0,24452.715,24504.947500000002,24562.134,24437.77149580796,24448.12032432464,24460.88291468555,24468.164831101527,24484.107325327437,24558.741425754786,27.4894298556277,50.615995382126535,24375.276425835113,24504.947500000002,24634.61857416489,1.0583256639492038,-0.050421521990648144,-45.812838175352226,-11.192375131231373,-34.620463044120854,0.0,24533.603502873,-1,,24533.603502873,28.9829863860729,14.818645567287083,29.899187508626056,7.833742346155457,7.6235202884580415,-160.04875193831518,0.0,,24567.85,24677.25,24446.074999999997,24473.025,24250.85,,0.0,24381.160113836715,24481.088466145746,24581.016818454777,24342.1,24473.025,24603.95,,trending
2024-10-24 09:45:00+05:30,24362.15,24413.2,24351.55,24409.6,0,24439.295,24497.54,24553.151,24432.13719664637,24441.700270270532,24454.045192727477,24461.274850971935,24477.333932115853,24552.892742391854,37.13560805554957,51.404140153708084,24363.914734424674,24497.54,24631.165265575328,1.09092803257247,0.17094546221713963,-45.85627949170157,-8.988653158064572,-36.867626333637,0.0,24533.603502873,-1,,24533.603502873,29.321616013031832,13.549193433031316,27.337847659920342,13.594917231280805,9.12503559988237,-122.30927065845883,0.0,,24567.85,24677.25,24441.625,24473.025,24238.85,,0.0,24372.125817280834,24474.28004079853,24576.434264316227,24342.1,24473.025,24603.95,,trending
2024-10-24 10:00:00+05:30,24409.25,24450.9,24401.85,24445.7,0,24430.845,24491.275,24546.908,24434.849757317097,24442.36689189211,24452.932500363815,24459.44251556347,24474.45812010532,24548.68910543531,43.320004366263916,51.235986971657276,24360.2905982566,24491.275,24622.259401743402,1.0696413456906646,0.32602890346713775,-42.48796394762758,-4.496270091192457,-37.99169385643512,0.0,24533.603502873,-1,,24533.603502873,28.477911571916287,17.87848568476043,25.46845299309535,27.38023248001139,16.269630685815883,-67.6575054312223,0.0,,24567.85,24637.6,24415.375,24473.025,24214.5,,0.0,24369.79002515885,24471.55813215105,24573.32623914325,24342.1,24473.025,24603.95,,trending
2024-10-24 10:15:00+05:30,24446.0,24451.65,24422.4,24435.95,0,24425.9,24483.9525,24542.852,24435.06980585368,24441.297409910094,24450.668166981974,24456.67869020306,24470.957381913926,24544.26796404569,42.114938294795344,49.6655566083718,24357.881664851353,24483.9525,24610.023335148646,1.029824209540077,0.3096209169099247,-40.142554744179506,-1.7206887101955104,-38.421866033983996,0.0,24533.603502873,-1,,24533.603502873,27.67272494168886,17.234252950251097,24.397067290766167,38.530806886223395,26.5019855325052,-56.83915188490703,0.0,,24567.85,24629.925,24411.375,24473.025,24187.5,,0.0,24370.519546572294,24468.16688147,24565.814216367704,24342.1,24473.025,24603.95,,trending
2024-10-24 10:30:00+05:30,24436.4,24440.0,24412.75,24424.25,0,24422.76,24476.085,24537.959,24432.905844682944,24438.45617492508,24447.145744717713,24452.863550179172,24466.711256285387,24539.561377220372,40.65348130568133,48.064442844675206,24355.86796252162,24476.085,24596.302037478377,0.9823224382361656,0.2844107578789654,-38.78085175293745,-0.28718857516276586,-38.493663177774685,0.0,24533.603502873,-1,,24533.603502873,27.130011125213052,16.536329613089727,24.84316540074177,41.4171942710436,35.7760778790928,-63.081796911280854,0.0,,24526.9,24629.925,24411.375,24473.025,24155.15,,0.0,24370.44625642255,24463.984321329997,24557.522386237444,24342.1,24468.675,24595.25,,trending
2024-10-24 10:45:00+05:30,24424.35,24431.1,24404.45,24405.6,0,24420.37,24469.3975,24531.695,24427.444675746356,24432.9801457709,24441.606312088687,24447.303132511035,24461.15568753217,24534.307989878398,38.36790555347078,46.53483749794378,24349.121232702255,24469.3975,24589.673767297743,0.9830750209337537,0.23478766246515734,-38.75979269423988,-0.212903613172152,-38.546889081067725,0.0,24533.603502873,-1,,24533.603502873,26.80362958498523,15.859887331784915,25.100929110860804,36.28180635461626,38.743269170627755,-71.3250232254289,0.0,,24515.125,24629.925,24411.375,24473.025,24170.0,,0.0,24368.718041525164,24458.42390977476,24548.129778024355,24342.1,24463.1,24584.1,,trending
2024-10-24 11:00:00+05:30,24407.4,24414.15,24394.8,24398.0,0,24415.385000000002,24462.6175,24525.061,24421.555740597087,24427.15012147575,24435.79213714353,24441.502763980323,24455.41426139288,24528.96257851062,37.444058178648824,44.59306069577317,24342.29445451378,24462.6175,24582.94054548622,0.9837299339387579,0.2314832759639535,-38.907854198743735,-0.2887720941408034,-38.61908210460293,0.0,24530.668286284472,-1,,24530.668286284472,26.707900093112443,15.368316220171465,25.86866177004422,31.723768950956813,36.47425652553889,-79.29296954561973,0.0,,24513.5375,24629.925,24411.375,24473.025,24147.35,,0.0,24367.821085189433,24452.669251700972,24537.517418212512,24342.1,24463.1,24584.1,,trending
2024-10-24 11:15:00+05:30,24398.35,24415.6,24392.45,24407.6,0,24413.425,24455.172499999997,24519.283,24418.76459247767,24423.89176789646,24432.033185524393,24437.514203512048,24451.067510357163,24524.20326170628,39.42807715337021,43.06141152914918,24340.723718988233,24455.172499999997,24569.62128101176,0.9359883354882439,0.29216685586582025,-37.81465048633254,0.6435452946163167,-38.458195780948856,0.0,24524.54395763202,-1,,24524.54395763202,26.67083658882509,14.778167396488636,25.26510516827615,34.438075393777204,34.1478835664501,-72.01032925341269,0.0,,24523.6125,24629.925,24411.375,24473.025,24149.7,,0.0,24367.200029457108,24448.376942015166,24529.553854573223,24342.1,24463.1,24584.1,,trending
2024-10-24 11:30:00+05:30,24408.4,24421.2,24403.9,24418.0,0,24411.625,24448.1675,24514.76,24418.611673982137,24422.909806580385,24430.16209412114,24435.21841486357,24448.061373051965,24520.038427913878,41.589381125430606,41.22130850342001,24343.001972021106,24448.1675,24553.333027978893,0.8603141972002099,0.3565713471906211,-35.6975860337443,2.2084877977636452,-37.906073831507946,0.0,24524.54395763202,-1,,24524.54395763202,26.41673264678694,15.305526527896435,24.507718033214285,42.519902288717525,36.22724887781718,-56.4692749240391,0.0,,24521.837499999998,24629.925,24396.875,24473.025,24145.35,,0.0,24368.742883794526,24445.483899918483,24522.22491604244,24342.1,24454.85,24567.6,,trending
2024-10-24 11:45:00+05:30,24417.75,24418.5,24404.6,24412.85,0,24411.975,24441.45,24509.355,24417.45933918571,24421.23317215032,24427.85381490499,24432.58683664433,24444.86033913815,24515.83496015255,40.81277784720508,39.269784298721405,24345.704154136693,24441.45,24537.19584586331,0.7834710777249975,0.35064626176663033,-34.04293341665834,3.0905123318796868,-37.13344574853803,0.0,24518.011355633767,-1,,24518.011355633767,26.18077909610706,14.918556787740437,23.888089217319322,50.18030278423811,42.379426822244284,-58.25526330803961,0.0,,24525.0625,24629.925,24401.6,24473.025,24137.75,,0.0,24370.29594248076,24442.375909450056,24514.455876419353,24342.1,24454.475,24566.85,,trending
2024-10-24 12:00:00+05:30,24412.0,24413.25,24397.55,24402.8,0,24416.035,24434.375,24504.337000000003,24414.527471348567,24418.160976791936,24424.513306250992,24429.082502921465,24441.036671943773,24511.402216617156,39.27164741065882,37.58622654007584,24349.81623640875,24434.375,24518.93376359125,0.6921295395625946,0.313295519831439,-33.16030890564798,3.178509474312044,-36.338818379960024,0.0,24505.925220052086,-1,,24505.925220052086,26.15040002010971,14.473443919794875,24.5151375693989,49.885721159628986,47.52864207752821,-71.20521803650146,0.0,,24522.7875,24629.925,24422.050000000003,24468.675,24120.85,,0.0,24370.401090815925,24438.60677521672,24506.81245961751,24342.1,24454.475,24566.85,,trending
2024-10-24 12:15:00+05:30,24402.75,24409.3,24396.6,24402.2,0,24415.295000000002,24427.295000000002,24499.557999999997,24412.061977078854,24415.50081399328,24421.53819875086,24425.91985551894,24437.50606540343,24507.119776749816,39.17653457461925,35.80863722675285,24358.28805179853,24427.295000000002,24496.301948201475,0.5649986885692687,0.3181704838856691,-32.138761965048616,3.3600451319291267,-35.49880709697774,0.0,24497.232698029547,-1,,24497.232698029547,26.148505183107194,14.106786742425243,24.08359273395173,46.084446048357734,48.71682333074161,-72.4015290011731,0.0,,24534.762499999997,24629.925,24422.050000000003,24463.1,24121.95,,0.0,24371.010510738222,24435.139463291318,24499.268415844414,24342.1,24446.074999999997,24550.05,,trending
2024-10-24 12:30:00+05:30,24401.85,24417.65,24399.35,24413.25,0,24412.05,24421.447500000002,24495.179,24412.299581663086,24415.125678327735,24420.433105584078,24424.429284281417,24435.300968548574,24503.43860903414,41.96426767385494,34.558019169218035,24370.982160656236,24421.447500000002,24471.912839343768,0.41328704487124,0.4187808889566624,-30.090669496315968,4.326510080529424,-34.41717957684539,0.0,24497.232698029547,-1,,24497.232698029547,25.74259935149267,15.299080434813408,23.17263993677039,46.180680861301674,47.38361602309613,-44.442624740688274,0.0,,24534.762499999997,24629.925,24416.225,24463.1,24136.55,,0.0,24371.54760495363,24433.05475250167,24494.56190004971,24342.1,24441.625,24541.15,,trending
2024-10-24 12:45:00+05:30,24412.55,24416.9,24395.15,24400.5,0,24408.505,24417.2025,24490.732999999997,24409.939665330472,24412.688065273112,24417.77535817287,24421.614074365956,24432.13724413507,24499.401800836724,39.70307896238815,33.643159901257505,24375.435940708125,24417.2025,24458.969059291874,0.3421076537484155,0.3000493662492241,-29.16021904934314,4.205568422001804,-33.365787471344944,0.0,24493.85998538944,-1,,24493.85998538944,25.500463710116467,14.592600010428386,22.994287002456968,49.3467117731667,47.203946227608704,-57.42819007555106,0.0,,24532.1,24629.925,24411.775,24463.1,24126.55,,0.0,24370.162118767566,24429.95429988246,24489.746480997357,24342.1,24415.375,24488.65,,trending
2024-10-24 13:00:00+05:30,24400.4,24403.15,24391.85,24395.25,0,24405.605000000003,24414.182500000003,24486.206000000002,24407.00173226438,24409.78172106093,24414.771977083154,24418.512418558195,24428.783858304607,24495.317416490187,38.77654764687519,32.04721868390023,24375.340457377584,24414.182500000003,24453.02454262242,0.31819244918332507,0.2562885636056201,-28.517726886624587,3.8784484677762876,-32.396175354400874,0.0,24479.941486839583,-1,,24479.941486839583,25.3847688860447,14.225069772684497,23.15067367540937,49.43954568050771,48.322312771658694,-82.03854227955654,0.0,,24527.4875,24629.925,24406.525,24454.85,24111.85,,0.0,24370.39905983732,24426.649128465084,24482.899197092847,24342.1,24411.375,24480.65,,trending
2024-10-24 13:15:00+05:30,24395.3,24406.75,24394.6,24396.1,0,24404.655,24412.5125,24482.407000000003,24404.821385811505,24407.50143421744,24412.282380138735,24415.8756634337,24425.81259845873,24491.426537412142,39.02465207055683,30.62598776541891,24373.57641294593,24412.5125,24451.44858705407,0.318984676846101,0.28923793783886675,-27.621555227669887,3.8196961013847925,-31.44125132905468,0.0,24478.51733814725,-1,,24478.51733814725,25.07738429375046,14.661593385600915,22.49464612200331,34.69078613195831,44.49234786187758,-66.64349974903045,0.0,,24529.575,24629.925,24406.525,24454.475,24130.15,,0.0,24370.532482709958,24423.739687658886,24476.946892607815,24342.1,24411.375,24480.65,,trending
2024-10-24 13:30:00+05:30,24395.1,24398.05,24385.7,24390.55,0,24403.91,24409.6475,24478.377999999997,24401.967108649205,24404.6761951812,24409.38472945357,24412.89617361797,24422.606907689755,24487.47059476853,37.94343697533511,29.320559204326127,24373.179589790034,24409.6475,24446.115410209964,0.29879915480111163,0.23816020865954077,-27.047385919624503,3.515092327544142,-30.562478247168645,0.0,24465.63810432584,-1,,24465.63810432584,25.111848899431067,14.220482138536369,23.98602170570161,19.3724743902735,34.50093540091318,-95.60160831232622,0.0,,24529.575,24629.925,24403.45,24454.475,24108.75,,0.0,24370.086531975678,24420.578765024708,24471.070998073737,24342.1,24411.375,24480.65,,trending
2024-10-24 13:45:00+05:30,24392.75,24405.8,24387.3,24394.35,0,24402.585,24408.005,24474.147999999997,24400.443686919367,24402.955162651,24407.38009885976,24410.714270839384,24420.038097899775,24483.818806738393,39.18581356332148,28.547661643538543,24371.88987989661,24408.005,24444.12012010339,0.2959284882430164,0.3109517570354037,-25.98617194985127,3.661045037853903,-29.64721698770517,0.0,24465.63810432584,-1,,24465.63810432584,24.69068828571913,15.501351106982497,22.875743944172562,10.130365976893172,21.397875499708334,-68.31282726226262,0.0,,24529.575,24629.925,24402.1,24446.074999999997,24101.6,,0.0,24368.873528930373,24418.080787403305,24467.288045876237,24342.1,24411.375,24480.65,,choppy
2024-10-24 14:00:00+05:30,24393.7,24403.85,24381.85,24386.3,0,24399.415,24405.519999999997,24469.223,24397.614949535495,24400.179302209166,24404.569419011794,24407.84200368181,24416.970998090703,24479.994539807474,37.47424086244319,28.079971259377306,24370.633349256732,24405.519999999997,24440.40665074326,0.2858914765451825,0.22453646895714013,-25.500763033931435,3.317163163018993,-28.817926196950427,0.0,24464.193114500715,-1,,24464.193114500715,24.51227873879122,14.633854495446693,22.9819041490674,10.773202504744653,13.425347623970445,-88.98589040970045,0.0,,24529.575,24629.925,24399.75,24441.625,24086.1,,0.0,24366.342716651292,24415.05404574585,24463.765374840405,24342.1,24411.375,24480.65,,choppy
2024-10-24 14:15:00+05:30,24386.1,24389.75,24367.8,24382.3,0,24396.359999999997,24404.1675,24465.28,24394.551959628396,24397.19941850764,24401.600163143554,24404.837062072183,24413.819089173365,24476.163381383652,36.61835835970709,27.64211593751296,24367.909241973965,24404.1675,24440.425758026035,0.29714808362985573,0.1984480061852605,-25.1489382361724,2.9351903686224254,-28.084128604794824,0.0,24449.56880304999,-1,,24449.56880304999,24.86249425418463,13.803823773406124,25.308963137440333,17.37303648785385,12.758868323163895,-139.590423308836,0.0,,24522.1375,24629.925,24392.725,24415.375,24093.35,,0.0,24363.681505541645,24411.934612817673,24460.1877200937,24342.1,24396.875,24451.65,,choppy
2024-10-24 14:30:00+05:30,24382.15,24404.7,24382.15,24400.2,0,24396.1,24406.067499999997,24462.188000000002,24395.68156770272,24397.699515423035,24401.413474724413,24404.291525357807,24412.580990157603,24473.18442525096,42.902893086849936,27.278393191663277,24375.227343141083,24406.067499999997,24436.90765685891,0.2527253262649894,0.40487240342455216,-23.15877421244295,3.9402835138815,-27.09905772632445,0.0,24449.56880304999,-1,,24449.56880304999,24.298970500253983,16.903410289597787,23.814537558749702,32.287749450243645,20.14466281428072,-58.828800458784464,0.0,,24507.6375,24629.925,24392.725,24411.375,24143.65,,0.0,24362.864219299583,24410.81703064456,24458.76984198954,24351.55,24401.6,24451.65,,choppy
2024-10-24 14:45:00+05:30,24400.8,24407.35,24388.2,24399.35,0,24395.815,24405.555,24459.840999999997,24396.415254162177,24397.974596185864,24401.13834476116,24403.710169433358,24411.378172870547,24470.28895759406,42.686446754936746,26.697793412821294,24374.626147772953,24405.555,24436.483852227047,0.25345747906201826,0.39968913242478016,-21.403417507670383,4.556512174923256,-25.95992968259364,0.0,24449.56880304999,-1,,24449.56880304999,23.625121545275242,16.746360569244203,22.594403007689092,48.97003745318265,32.87694113042672,-45.868677348405576,0.0,,24497.475,24629.925,24392.35,24411.375,24172.4,,0.0,24362.691436509143,24409.724932487934,24456.758428466725,24367.8,24409.725,24451.65,,choppy
2024-10-24 15:00:00+05:30,24400.1,24419.05,24387.05,24398.6,0,24394.35,24403.2,24458.826,24396.85220332974,24398.07883015489,24400.799898793004,24403.108973029433,24410.216520791404,24467.477625923708,42.48278772086682,27.07652261536853,24378.264884197528,24403.2,24428.135115802474,0.20435939387025362,0.40776060483452836,-19.844053508117213,4.892700939581143,-24.736754447698356,0.0,24449.56880304999,-1,,24449.56880304999,22.35184525866085,18.41917701010116,20.687054255189707,59.95137176090753,47.06971955477795,-18.286383890709505,0.0,,24497.1375,24629.925,24393.425,24411.375,24211.8,,0.0,24360.016061603514,24408.66541510813,24457.31476861275,24367.8,24409.725,24451.65,,choppy
2024-10-24 15:15:00+05:30,24398.55,24417.65,24395.8,24414.6,0,24395.76,24402.1325,24457.483000000004,24400.401762663794,24400.83235846241,24402.63991228727,24404.460858555383,24410.615018901277,24465.403993534543,48.164560503190074,26.703199424408496,24381.427880344403,24402.1325,24422.837119655596,0.16969516623677555,0.8010801504056795,-17.119833240569278,6.093536965703265,-23.213370206272543,0.0,24449.56880304999,-1,,24449.56880304999,21.16951747315677,17.342636197378518,19.477963415327203,70.165677050027,59.6956954213724,59.2970773214643,0.0,,24493.0125,24629.925,24393.425,24411.375,24215.75,,0.0,24361.05262716508,24409.23061366926,24457.40860017344,24367.8,24403.9,24440.0,,choppy
2024-10-25 09:15:00+05:30,24418.05,24440.0,24373.6,24433.35,0,24399.57,24402.587499999998,24456.336,24406.991410131035,24406.25196538534,24406.734590648968,24407.85958107828,24412.681835364798,24464.146974180247,53.91041711402209,29.53868621659836,24379.676304590706,24402.587499999998,24425.49869540929,0.18777677087965688,1.1713420982722997,-13.294648321654677,7.934977507694295,-21.229625829348972,0.0,24449.56880304999,-1,,24449.56880304999,20.367909613823763,19.962564480846915,16.350497589179255,80.73470261018241,70.28391714037232,127.96930319031327,0.0,,24491.5,24629.925,24403.9,24411.375,24148.85,,0.0,24355.290472196975,24411.52769808171,24467.764923966446,24367.8,24403.9,24440.0,,choppy
2024-10-25 09:30:00+05:30,24429.2,24431.4,24312.85,24333.45,0,24393.305,24398.98,24454.85,24392.28312810483,24394.118304487783,24396.96331189577,24399.105512716127,24405.478941240726,24459.021602643767,32.95199416571435,36.03592512142277,24361.203679373404,24398.98,24436.756320626595,0.3096549169399328,-0.3673422783512722,-18.11543337582043,2.491353962822835,-20.606787338643265,0.0,24449.56880304999,-1,,24449.56880304999,20.585713700862414,15.194525307689142,24.486756099393784,66.10262795282652,72.33433587101199,-304.51958148751567,0.0,,24487.4625,24629.925,24376.425,24382.25,24287.95,,0.0,24330.25804627346,24404.091726835835,24477.925407398212,24312.85,24376.425,24440.0,,choppy
2024-10-25 09:45:00+05:30,24333.1,24369.15,24249.1,24250.85,0,24379.335,24391.6225,24449.837000000003,24363.996502483868,24370.24025373982,24377.481536976335,24381.6636876907,24391.421764764294,24450.85801038323,24.47839249275703,42.03693236187961,24316.79719361851,24391.6225,24466.447806381493,0.6135328339186278,-0.4406743975245726,-28.275131827082078,-6.134675590751048,-22.14045623633103,0.0,24445.735374990632,-1,,24445.735374990632,22.18485423150327,12.095034258476296,30.32408229999354,35.9691736690961,60.93550141070168,-439.0410176668826,0.0,,24459.55,24611.925,24344.55,24350.375,24291.8,,0.0,24299.82870853313,24389.497276660994,24479.16584478886,24249.1,24344.55,24440.0,,choppy
2024-10-25 10:00:00+05:30,24252.0,24277.2,24234.4,24238.85,0,24363.785,24383.185,24444.287999999997,24338.967201987096,24348.341878116516,24358.997332046158,24364.862077374146,24377.551604331176,24442.54397076036,23.53166522456024,42.09143720913062,24283.531138559087,24383.185,24482.838861440916,0.8173982311245608,-0.2241816720046511,-36.87005076380228,-11.783675621977,-25.086375141825282,0.0,24391.58933749115,-1,,24391.58933749115,23.9126700275793,11.216559659673923,30.616183326040854,6.427481403412613,36.166427675111755,-341.6389115817497,0.0,,24457.325,24611.925,24337.2,24343.025,24376.95,,0.0,24285.86883152997,24375.149916978993,24464.431002428017,24234.4,24337.2,24440.0,,choppy
2024-10-25 10:15:00+05:30,24237.8,24268.7,24212.0,24214.5,0,24346.605,24373.010000000002,24438.675999999996,24314.07376158968,24326.034898430433,24339.731021106672,24347.17242121248,24362.728731210158,24433.601069946228,21.6978284945727,43.13490626357101,24250.677344506523,24373.010000000002,24495.34265549348,1.003837076286263,-0.14786462519180402,-45.126240235433215,-16.031892074886343,-29.094348160546872,0.0,24379.57040374362,-1,,24379.57040374362,25.858494402164094,10.163420035506913,31.450877786653564,1.3925328115891185,14.596395961365955,-256.82308617517697,0.0,,24444.2,24611.925,24326.0,24331.825,24419.35,,0.0,24268.271799955688,24359.849924885755,24451.428049815822,24212.0,24326.0,24440.0,,trending
2024-10-25 10:30:00+05:30,24212.3,24226.9,24183.55,24187.5,0,24327.125,24361.7425,24432.482999999997,24288.759009271744,24302.94574869203,24319.433551625785,24328.387430481598,24346.798846554688,24423.950047595397,19.850559114896786,43.150270105765806,24216.750088905188,24361.7425,24506.734911094813,1.1903287385523615,-0.10086765467352991,-53.23435175610575,-19.312002876447103,-33.92234887965865,0.0,24343.528363368878,-1,,24343.528363368878,28.04447677039212,9.434101028968385,33.90344449351576,1.600383124911131,3.14013244663763,-222.03975344553098,0.0,,24442.2,24611.925,24311.775,24311.775,24401.7,,0.0,24252.322104721814,24343.435646325208,24434.549187928602,24183.55,24311.775,24440.0,,trending
