datetime,open,high,low,close,volume,ema_9,ema_14,ema_21,ema_50,sma_10,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,rsi,stochastic_k,stochastic_d,bollinger_lower,bollinger_mid,bollinger_upper,bollinger_bandwidth,bollinger_pctb,atr,atr_sma_5,obv,obv_ema,vwap,vwma_20,vol_ma_50,vol_ma,plus_di,minus_di,adx,SUPERT_10_3.0,SUPERTd_10_3.0,SUPERTl_10_3.0,SUPERTs_10_3.0,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,MFI_14,chaikin_osc_3_10,KCLe_20_1.5,KCBe_20_1.5,KCUe_20_1.5,CCI_20,DCL_20_20,DCM_20_20,DCU_20_20
2025-04-02 10:05:00+05:30,23232.75,23240.25,23216.45,23235.4,0,23225.82982,23217.68304,23209.10066,23216.10055,23232.31016,23201.32266,23189.35707,23429.19754,14.98900583,11.15752294,3.831482887,56.23278264,60.11033546,52.94296734,23123.96462,23201.32266,23278.68069,0.666841579,0.720259829,31.92630969,32.43679733,0,0,,,0,0,31.96932415,21.06031676,23.5012608,23171.76879,1,23171.76879,,23178.87549,23329.90039,23235.25,23215.5498,23281.45,0,0,23160.1163,23210.03828,23259.96027,-23126.34031,23151.65039,23222.65039,23293.65039
2025-04-02 10:10:00+05:30,23235.55,23248.25,23234.65,23238.85,0,23228.43378,23220.50525,23211.80511,23216.99267,23238.66504,23205.0376,23189.24305,23427.46804,15.31272463,11.98856328,3.324161352,56.85372444,58.74720604,57.11802926,23127.96437,23205.0376,23282.11083,0.664280136,0.719349914,30.61725967,32.06131738,0,0,,,0,0,32.82138715,20.39213136,23.49097985,23171.76879,1,23171.76879,,23178.2251,23316.5498,23238.4502,23215.5498,23291.3,0,0,23165.67191,23212.78222,23259.89253,-23101.05845,23151.80078,23222.72559,23293.65039
2025-04-02 10:15:00+05:30,23238.15,23255.35,23224.6,23248.65,0,23232.4771,23224.25794,23215.15468,23218.23415,23238.88008,23209.69512,23190.06406,23425.75904,16.17367519,12.82558566,3.348089531,58.64892668,62.72372149,60.52708766,23133.91166,23209.69512,23285.47858,0.653032797,0.757016987,30.62674112,31.79694873,0,0,,,0,0,30.46756726,21.27376074,23.08225181,23171.76879,1,23171.76879,,23178.2251,23310.0498,23238.4502,23218.65039,23290.35,0,0,23169.18176,23216.19824,23263.21471,-23978.06026,23151.80078,23222.72559,23293.65039
2025-04-02 10:20:00+05:30,23248,23258.65,23230.95,23240.65,0,23234.11176,23226.4436,23217.47247,23219.11322,23235.04004,23213.6626,23190.59906,23424.03255,16.02571709,13.46561195,2.560105138,56.57953169,63.34497956,61.60530236,23140.15469,23213.6626,23287.17051,0.633315911,0.683570674,30.41777189,31.22788654,0,0,,,0,0,29.26077935,19.88991724,22.7953462,23171.76879,1,23171.76879,,23178.2251,23310.0498,23231.9502,23218.65039,23278.8,0,0,23172.03099,23218.52701,23265.02303,-26106.5859,23151.80078,23222.72559,23293.65039
2025-04-02 10:25:00+05:30,23240.75,23268.95,23239.75,23267.35,0,23240.75933,23231.89773,23222.00676,23221.00484,23234.81504,23219.10254,23191.29207,23422.48229,17.85701844,14.34389325,3.513125196,61.46625545,69.73829399,65.26899835,23146.6178,23219.10254,23291.58728,0.62435436,0.832808468,30.33073238,30.78376295,0,0,,,0,0,29.6740587,18.52220959,22.8198506,23171.76879,1,23171.76879,,23178.2251,23310.0498,23226.09961,23218.65039,23286.5,0,0,23176.93764,23223.17678,23269.41593,-27484.60277,23151.80078,23222.72559,23293.65039
2025-04-02 10:30:00+05:30,23267.75,23270.05,23252.05,23268.9,0,23246.38754,23236.83142,23226.26982,23222.8831,23238.30508,23223.64756,23191.86309,23420.86505,19.21200897,15.31751639,3.894492578,61.73562874,73.38538588,68.82288648,23150.6442,23223.64756,23296.65092,0.628698457,0.809936652,29.44996578,30.28849417,0,0,,,0,0,28.64573636,17.71357471,22.874245,23172.28065,1,23172.28065,,23178.2251,23258.2998,23226.65039,23220.52539,23272.7,0,0,23183.12457,23227.53141,23271.93826,-28949.22955,23151.80078,23222.72559,23293.65039
2025-04-02 10:35:00+05:30,23269.35,23270.5,23251,23267.05,0,23250.52019,23240.86067,23229.97718,23224.61516,23244.56523,23228.2751,23192.64309,23419.20181,19.90712377,16.23543787,3.671685906,61.18623812,78.42107915,73.84825301,23156.59871,23228.2751,23299.95149,0.617147775,0.770491321,28.73925394,29.91289302,0,0,,,0,0,27.25741158,17.11624192,22.87280132,23175.00688,1,23175.00688,,23178.2251,23237.875,23235.34961,23222.65039,23286.15,0,0,23188.33182,23231.29516,23274.2585,-31751.10453,23151.80078,23222.72559,23293.65039
2025-04-02 10:40:00+05:30,23266.95,23285.1,23262.4,23264.6,0,23253.33607,23244.02586,23233.12467,23226.18318,23250.7252,23232.91006,23193.66109,23417.5198,20.0293325,16.99421679,3.035115707,60.41888285,76.13409636,75.98018713,23164.50066,23232.91006,23301.31946,0.588900838,0.731616929,28.30782286,29.44910937,0,0,,,0,0,29.38009334,16.13588364,23.31745377,23189.77143,1,23189.77143,,23170.28711,23237.875,23250.77441,23222.72559,23278.95,0,0,23192.35268,23234.46701,23276.58135,-36064.29257,23151.80078,23222.72559,23293.65039
2025-04-02 10:45:00+05:30,23264.4,23285.8,23264.3,23281.7,0,23259.0087,23249.04897,23237.54054,23228.36028,23254.43008,23239.17002,23195.09707,23415.9863,21.26089698,17.84755283,3.41334415,63.82707065,81.86422431,78.80646661,23177.27111,23239.17002,23301.06893,0.532711859,0.84353756,27.82154979,28.92986495,0,0,,,0,0,27.93836709,15.24520332,23.75145724,23193.02007,1,23193.02007,,23168.1123,23237.875,23251.125,23222.72559,23251.3,0,0,23197.79044,23238.96532,23280.1402,-41314.24735,23153.59961,23223.625,23293.65039
2025-04-02 10:50:00+05:30,23282.25,23302.15,23279.35,23293.7,0,23265.94681,23255.00234,23242.64587,23230.92259,23260.68496,23244.87002,23197.07906,23414.46079,22.94077346,18.86619696,4.074576504,66.03720481,87.52622068,81.84151378,23184.96304,23244.87002,23304.777,0.515442587,0.907541822,27.46292347,28.35630317,0,0,,,0,0,30.53392975,14.34112064,24.63236842,23210.08212,1,23210.08212,,23164.8125,23237.875,23263.375,23226.97559,23247.9,0,0,23203.66736,23244.17807,23284.68879,-45432.87134,23158.44922,23230.2998,23302.15039
2025-04-02 10:55:00+05:30,23294.2,23301.85,23279.55,23292.7,0,23271.29729,23260.02859,23247.19618,23233.3452,23266.41484,23249.3625,23199.42004,23412.94329,23.91571061,19.87609969,4.039610919,65.67708067,93.64795586,87.67946695,23189.25842,23249.3625,23309.46658,0.517038502,0.860513964,27.09405952,27.88512192,0,0,,,0,0,28.7389373,13.49805185,25.45035737,23211.40848,1,23211.40848,,23164.98779,23224.15039,23263.375,23226.97559,23273.55,0,0,23208.96104,23248.79913,23288.63723,-42729.04431,23158.44922,23230.2998,23302.15039
2025-04-02 11:00:00+05:30,23293.15,23311.9,23286.55,23291.6,0,23275.35775,23264.23806,23251.23285,23235.62969,23271.68984,23255.17744,23201.56504,23411.43754,24.31928841,20.76473743,3.55455098,65.25567058,88.92307408,90.03241687,23202.86097,23255.17744,23307.49391,0.449933958,0.848094662,26.96945594,27.53116231,0,0,,,0,0,29.47139895,12.59181412,26.49883831,23220.26002,1,23220.26002,,23164.98779,23222.7998,23271.4248,23231.85059,23287.3,0,0,23213.21,23252.87537,23292.54073,-46027.4177,23176.84961,23244.375,23311.90039
2025-04-02 11:05:00+05:30,23292.15,23297.05,23278.8,23284.6,0,23277.20612,23266.95293,23254.26619,23237.55008,23275.28477,23257.08242,23203.40805,23409.92754,23.79993441,21.37177683,2.428157578,62.50614303,81.75838921,88.10980638,23203.41148,23257.08242,23310.75337,0.46154496,0.756350871,26.34663765,27.13892527,0,0,,,0,0,28.01322147,14.06990837,26.97269168,23220.26002,1,23220.26002,,23164.98779,23197.60059,23275.8252,23231.85059,23287.65,0,0,23217.40187,23255.89673,23294.39158,-46136.85026,23183.25,23247.5752,23311.90039
2025-04-02 11:10:00+05:30,23285.65,23297.7,23284.5,23287.5,0,23279.2649,23269.69254,23257.28745,23239.5089,23279.96973,23257.50488,23205.78906,23408.42029,23.35317899,21.76805726,1.585121726,63.19805951,75.88692167,82.18946165,23203.02204,23257.50488,23311.98773,0.468518416,0.7752712,25.4075363,26.65612258,0,0,,,0,0,27.15602674,13.54781413,27.43408919,23220.26002,1,23220.26002,,23164.8252,23197.60059,23281.4502,23231.85059,23293.85,0,0,23222.19228,23258.90656,23295.62084,-43384.76406,23183.25,23247.5752,23311.90039
2025-04-02 11:15:00+05:30,23287.55,23292.75,23260.5,23269.25,0,23277.26192,23269.63354,23258.37495,23240.67522,23280.15977,23257.4874,23207.95605,23406.79654,21.28118338,21.67068248,-0.389499101,56.17354307,65.66013946,74.43515011,23203.01987,23257.4874,23311.95494,0.468387103,0.60797806,25.89628371,26.34279462,0,0,,,0,0,24.74039645,18.96249893,26.41885835,23220.26002,1,23220.26002,,23164.28809,23197.60059,23281.4502,23232.75,23288.8,0,0,23222.06682,23259.89165,23297.71648,-43014.0984,23183.25,23247.5752,23311.90039
2025-04-02 11:20:00+05:30,23269.5,23287.75,23269.5,23274.45,0,23276.69938,23270.27563,23259.83625,23241.99969,23280.71465,23259.50986,23210.35402,23405.17104,19.83005689,21.30255737,-1.472500475,57.61880252,60.89441218,67.4804911,23205.68087,23259.50986,23313.33885,0.462855748,0.638766821,25.36797773,25.99757827,0,0,,,0,0,23.45165885,17.97473443,25.476144,23220.26002,1,23220.26002,,23197.3501,23197.60059,23286.2002,23235.1748,23298.25,0,0,23224.41277,23261.27809,23298.1434,-42104.64686,23183.25,23247.5752,23311.90039
2025-04-02 11:25:00+05:30,23274.65,23280.95,23262.65,23262.95,0,23273.94935,23269.29877,23260.11925,23242.82124,23280.30449,23262.43486,23212.35,23403.46203,17.54977195,20.55200028,-3.002228331,53.42239871,49.25881872,58.60445678,23214.90205,23262.43486,23309.96768,0.408665862,0.50541053,24.86303847,25.57629477,0,0,,,0,0,22.21879645,18.99760781,24.21465567,23220.26002,1,23220.26002,,23197.3501,23197.60059,23286.2002,23235.1748,23299.75,0,0,23225.46879,23261.43724,23297.4057,-49658.95838,23183.25,23247.5752,23311.90039
2025-04-02 11:30:00+05:30,23263.15,23281.55,23260.75,23278.85,0,23274.9294,23270.57222,23261.82201,23244.23412,23281.72949,23266.22734,23214.66699,23401.84528,16.83163375,19.80792698,-2.976293225,57.97931271,50.27427014,53.47583368,23226.86715,23266.22734,23305.58754,0.338346185,0.660343022,24.57287724,25.22154269,0,0,,,0,0,20.87536308,18.40134638,22.93496175,23220.26002,1,23220.26002,,23197.8125,23196.35059,23286.2002,23244.375,23289.05,0,0,23227.58113,23263.09556,23298.60999,-62982.70961,23200.19922,23256.0498,23311.90039
2025-04-02 11:35:00+05:30,23278.65,23295.3,23276.55,23286.15,0,23277.1736,23272.64931,23264.03368,23245.87789,23282.17461,23268.30234,23216.96801,23400.24804,16.65957488,19.17825656,-2.51868168,59.91834732,50.47988752,50.00432546,23229.33729,23268.30234,23307.26739,0.334919579,0.729026356,24.15695744,24.97142692,0,0,,,0,0,23.78368506,17.38115746,22.40770647,23220.26002,1,23220.26002,,23213.9375,23209.8252,23286.2002,23247.5752,23274.6,0,0,23230.48059,23265.29126,23300.10193,-69066.60079,23216.44922,23264.1748,23311.90039
2025-04-02 11:40:00+05:30,23286,23286.9,23246.15,23259.05,0,23273.54903,23270.83617,23263.58069,23246.39448,23278.70977,23269.69736,23218.92203,23398.50779,14.17312601,18.17723045,-4.004104438,50.58708422,43.84334212,48.19916659,23234.32003,23269.69736,23305.07469,0.304063527,0.349528191,25.34217477,24.86060513,0,0,,,0,0,21.05197349,23.95336626,21.2676399,23220.26002,1,23220.26002,,23219.1377,23215.02539,23279.02539,23247.5752,23265,0,0,23227.38013,23264.69693,23302.01373,-79875.76307,23216.44922,23264.1748,23311.90039
2025-04-02 11:45:00+05:30,23259.3,23285.95,23255,23284.35,0,23275.70915,23272.63796,23265.46877,23247.88291,23277.8748,23272.14482,23221.10902,23396.89604,14.08167656,17.35811967,-3.276443106,57.27625095,45.14529269,46.48950744,23239.96911,23272.14482,23304.32054,0.276516954,0.689658348,25.74267791,24.93554517,0,0,,,0,0,19.24413035,21.89636534,20.20900666,23220.26002,1,23220.26002,,23219.1377,23215.02539,23271.9248,23247.5752,23257.7,0,0,23228.38448,23266.56861,23304.75275,-95712.96304,23224.59961,23268.25,23311.90039
2025-04-02 11:50:00+05:30,23285,23285,23262.35,23263.45,0,23273.25716,23271.4128,23265.28518,23248.49336,23275.05977,23273.3748,23223.28301,23395.18879,12.18228556,16.32295285,-4.140667285,51.11943379,34.67601394,41.22154958,23244.69322,23273.3748,23302.05639,0.246475547,0.326969385,25.52180024,25.06729752,0,0,,,0,0,18.0242011,20.50830487,19.22599008,23220.26002,1,23220.26002,,23219.1377,23215.02539,23271.9248,23247.5752,23287.65,0,0,23228.48821,23266.27153,23304.05485,-112756.3611,23224.59961,23268.25,23311.90039
2025-04-02 11:55:00+05:30,23264.45,23271.1,23255.25,23255.25,0,23269.65573,23269.25776,23264.37289,23248.75832,23272.1248,23273.70479,23224.67,23393.41929,9.901260514,15.03861438,-5.137353868,48.8987722,32.74912864,37.52347842,23246.03458,23273.70479,23301.37499,0.237780856,0.166522463,24.83092947,25.11890797,0,0,,,0,0,17.20242487,21.61554239,18.66475862,23220.26002,1,23220.26002,,23219.5874,23215.02539,23270.72559,23247.5752,23290.6,0,0,23228.77272,23265.22186,23301.671,-124824.4845,23230.94922,23271.4248,23311.90039
2025-04-02 12:00:00+05:30,23256.15,23262.9,23247.5,23261.8,0,23268.08474,23268.26349,23264.13906,23249.26979,23269.55488,23274.7623,23226.76703,23391.67204,8.523867193,13.73566494,-5.211797751,50.73995316,21.3175301,29.5808909,23250.86692,23274.7623,23298.65769,0.205333013,0.228786056,24.15731955,25.11898039,0,0,,,0,0,16.41909511,22.92278358,18.51236227,23220.26002,1,23220.26002,,23220.7998,23215.02539,23270.72559,23256.0498,23294.85,0,0,23229.71819,23264.89604,23300.07389,-134321.646,23239.75,23275.8252,23311.90039
2025-04-02 12:05:00+05:30,23262.8,23282.95,23257.25,23275,0,23269.46779,23269.16169,23265.12642,23250.27882,23270.12988,23275.14482,23229.03602,23390.00154,8.400503926,12.66863274,-4.268128815,54.31192336,27.17343948,27.08003274,23251.49264,23275.14482,23298.79701,0.203239851,0.49693846,24.26745521,24.90403648,0,0,,,0,0,21.07825953,21.18883984,17.20873801,23220.26002,1,23220.26002,,23220.7998,23215.02539,23270.72559,23264.1748,23278.3,0,0,23230.35943,23265.85832,23301.35722,-143584.7434,23246.15039,23279.02539,23311.90039
2025-04-02 12:10:00+05:30,23276.2,23285.85,23269,23281.45,0,23271.86408,23270.80003,23266.61031,23251.50119,23270.82988,23275.77227,23231.81898,23388.36779,8.722587147,11.87942362,-3.156836475,55.99110261,45.38569945,31.29222301,23252.15021,23275.77227,23299.39432,0.2029755,0.620162122,23.73760908,24.50302271,0,0,,,0,0,20.88230353,20.11452393,16.1133123,23220.26002,1,23220.26002,,23225.3999,23215.02539,23270.72559,23264.1748,23295.8,0,0,23232.81804,23267.34317,23301.8683,-150167.2161,23246.15039,23279.02539,23311.90039
2025-04-02 12:15:00+05:30,23281.25,23292.5,23280.7,23291.3,0,23275.75142,23273.53346,23268.8549,23253.06196,23273.66504,23276.98477,23234.57898,23386.77104,9.661408478,11.43582059,-1.774412115,58.50022921,66.64728027,46.40213973,23252.7952,23276.98477,23301.17433,0.207841057,0.795913037,22.88497852,23.97565836,0,0,,,0,0,22.18887352,19.37365399,15.44617971,23221.23861,1,23221.23861,,23227,23215.02539,23270.72559,23268.25,23291.6,0,0,23236.702,23269.62485,23302.5477,-150564.8135,23246.15039,23279.02539,23311.90039
2025-04-02 12:20:00+05:30,23291.2,23291.85,23283.5,23290.35,0,23278.67106,23275.77562,23270.80896,23254.52422,23274.81504,23278.27227,23237.29098,23385.19754,10.21097378,11.19085123,-0.979877454,58.15547367,81.99686437,64.67661469,23254.11549,23278.27227,23302.42904,0.207547847,0.749978382,21.84673786,23.37882004,0,0,,,0,0,21.58313279,18.84476678,14.82669945,23226.346,1,23226.346,,23228.55029,23215.02539,23269.3252,23268.25,23301.6,0,0,23240.61849,23271.59863,23302.57878,-144906.2333,23246.15039,23279.02539,23311.90039
2025-04-02 12:25:00+05:30,23290.55,23300,23278.8,23278.8,0,23278.697,23276.17897,23271.53549,23255.47624,23274.08008,23278.12734,23239.78301,23383.62779,9.603906467,10.87346228,-1.26955581,53.99475049,79.38221727,76.0087873,23254.01982,23278.12734,23302.23487,0.207126008,0.51396737,21.8004865,22.90745343,0,0,,,0,0,22.75444842,17.53583684,14.69283025,23227.84382,1,23227.84382,,23225.30029,23215.02539,23273.75,23271.4248,23303.9,0,0,23241.22644,23272.28455,23303.34267,-139221.6531,23246.15039,23279.02539,23311.90039
2025-04-02 12:30:00+05:30,23279.15,23294.95,23276.6,23286.5,0,23280.2576,23277.55511,23272.8959,23256.69286,23276.825,23277.76738,23242.29801,23382.03604,9.633020396,10.6253739,-0.992353505,56.24238304,75.16307138,78.84738434,23254.39693,23277.76738,23301.13784,0.200796373,0.686830267,21.55399528,22.36476145,0,0,,,0,0,21.37076315,17.1989468,14.41593539,23227.84382,1,23227.84382,,23222.375,23215.02539,23273.75,23275.8252,23299,0,0,23242.91683,23273.63841,23304.35998,-144379.4075,23246.15039,23279.02539,23311.90039
2025-04-02 12:35:00+05:30,23286.55,23289.25,23269.5,23272.7,0,23278.74592,23276.90766,23272.87802,23257.32056,23275.65996,23276.76738,23244.51898,23380.38254,8.445135421,10.1893262,-1.744190784,51.39527385,61.62151052,72.05559973,23254.34589,23276.76738,23299.18888,0.192651299,0.409279831,21.42513847,21.90226733,0,0,,,0,0,19.96362915,18.43341703,13.67088528,23227.84382,1,23227.84382,,23223.58789,23215.02539,23273.75,23279.02539,23308.75,0,0,23242.93182,23273.54896,23304.16609,-156856.4876,23246.15039,23279.02539,23311.90039
2025-04-02 12:40:00+05:30,23273.45,23289.25,23273.45,23286.15,0,23280.22682,23278.14002,23274.0846,23258.45114,23277.93008,23276.49492,23246.95098,23378.78379,8.491243406,9.849709645,-1.358466239,55.42734959,66.17097675,67.65185289,23254.67668,23276.49492,23298.31317,0.187470187,0.721270526,21.0769701,21.54066564,0,0,,,0,0,18.84387733,17.39949418,12.97905305,23227.84382,1,23227.84382,,23229,23215.02539,23273.75,23279.02539,23301.55,0,0,23244.68348,23274.7491,23304.81471,-173975.4183,23246.15039,23273.0752,23300
2025-04-02 12:45:00+05:30,23286.3,23296.9,23278.95,23278.95,0,23279.9713,23278.24791,23274.52684,23259.25499,23280.3,23276.2124,23249.41996,23377.12754,7.856149132,9.450997542,-1.594848411,52.8973979,61.49698355,63.09649027,23254.67676,23276.2124,23297.74805,0.185044244,0.563541545,20.8536988,21.34205783,0,0,,,0,0,20.30565769,16.3296555,12.82718659,23228.87214,1,23228.87214,,23236.75,23215.02539,23278.625,23279.02539,23288.05,0,0,23245.38243,23275.14911,23304.91578,-176154.0213,23246.15039,23273.0752,23300
2025-04-02 12:50:00+05:30,23278.65,23279.35,23248.8,23251.3,0,23274.23719,23274.65496,23272.41538,23258.94306,23279.25,23274.40244,23251.21996,23375.36854,5.063466021,8.573491238,-3.510025217,44.49909729,47.47624378,58.38140136,23250.96495,23274.40244,23297.83993,0.201401444,0.007164402,21.54620803,21.29120214,0,0,,,0,0,18.24923337,24.67050637,12.97961027,23228.87214,1,23228.87214,,23236.92529,23215.02539,23274.40039,23279.02539,23307.45,0,0,23241.58196,23272.87784,23304.17371,-170662.967,23246.15039,23273.0752,23300
2025-04-02 12:55:00+05:30,23250.95,23255.3,23238.95,23247.9,0,23268.96983,23271.08769,23270.18674,23258.51001,23276.54004,23273.33496,23253.00695,23373.60404,2.546506884,7.368094367,-4.821587483,43.58263728,27.60321018,45.52547917,23247.25968,23273.33496,23299.41024,0.224078574,0.012285741,21.17516192,21.21543546,0,0,,,0,0,17.24265149,26.63289623,13.58120954,23228.87214,1,23228.87214,,23245.17529,23219.27539,23269.47461,23275.4248,23339.4,0,0,23239.84778,23270.49903,23301.15028,-141321.5402,23238.94922,23269.47461,23300
2025-04-02 13:00:00+05:30,23247.95,23274.1,23247.25,23273.55,0,23269.88602,23271.4161,23270.49256,23259.09984,23275.7502,23273.29004,23254.91797,23371.9583,2.591695338,6.412814561,-3.821119224,51.66875649,26.19270689,33.75738695,23247.2195,23273.29004,23299.36058,0.22403829,0.505000705,21.5804796,21.24650369,0,0,,,0,0,21.93248621,24.26606527,12.97192281,23228.87214,1,23228.87214,,23245.17529,23219.27539,23269.47461,23275.4248,23337,0,0,23239.22193,23270.78968,23302.35742,-135851.0705,23238.94922,23269.47461,23300
2025-04-02 13:05:00+05:30,23273.95,23288.1,23272.45,23287.3,0,23273.36897,23273.53406,23272.02058,23260.20576,23275.3502,23274.50762,23257.17398,23370.44855,3.694430504,5.86913775,-2.174707246,55.36213777,50.17915414,34.65835707,23248.20901,23274.50762,23300.80622,0.225986371,0.743228924,21.15690182,21.26249003,0,0,,,0,0,25.50021093,22.98389874,12.41606925,23228.87214,1,23228.87214,,23251.6377,23224.15039,23269.47461,23275.4248,23337.75,0,0,23241.5651,23272.36216,23303.15922,-133701.2509,23238.94922,23269.47461,23300
2025-04-02 13:10:00+05:30,23287.45,23292.7,23282.95,23287.65,0,23276.22526,23275.41624,23273.44148,23261.28202,23275.08027,23274.94766,23259.48898,23368.95056,4.544184098,5.604147019,-1.059962922,55.45534655,71.88239811,49.41808638,23248.08471,23274.94766,23301.81061,0.230831463,0.736435943,20.34212311,21.1601749,0,0,,,0,0,26.24228083,22.1970269,12.12572004,23229.68956,1,23229.68956,,23253.83789,23224.15039,23267.9248,23269.47461,23327.15,0,0,23244.56132,23273.81818,23303.07505,-126088.2572,23238.94922,23269.47461,23300
2025-04-02 13:15:00+05:30,23287.9,23296.2,23286.25,23293.85,0,23279.75013,23277.87402,23275.29676,23262.55918,23276.58516,23275.33262,23262.23598,23367.49506,5.652684459,5.613854507,0.038829952,57.16342095,82.96542752,68.34232659,23247.63096,23275.33262,23303.03428,0.238034479,0.834221726,19.5997728,20.77088785,0,0,,,0,0,26.56629992,21.39219587,12.03021948,23235.91865,1,23235.91865,,23256.65039,23224.15039,23267.9248,23269.47461,23328.6,0,0,23247.83412,23275.72594,23303.61775,-122374.1637,23238.94922,23269.47461,23300
2025-04-02 13:20:00+05:30,23294,23300.05,23288.65,23288.8,0,23281.56026,23279.33092,23276.5244,23263.58827,23276.81523,23276.82012,23264.41801,23365.93381,6.053994071,5.70188242,0.352111651,55.30346835,83.76179657,79.53654073,23249.5843,23276.82012,23304.05594,0.234016675,0.719943147,19.01410265,20.338676,0,0,,,0,0,26.87543157,20.47603607,12.13625179,23241.15608,1,23241.15608,,23257.1001,23224.15039,23269.5,23269.5,23330.8,0,0,23250.10708,23276.97116,23303.83524,-122227.9189,23238.94922,23269.5,23300.05078
2025-04-02 13:25:00+05:30,23289.05,23300.45,23287.2,23298.25,0,23284.89821,23281.85346,23278.49945,23264.94755,23279.37031,23277.51514,23266.32602,23364.40406,7.053202881,5.972146512,1.081056369,58.05428275,89.31261526,85.34661311,23248.87309,23277.51514,23306.15719,0.246091988,0.861965421,18.60238103,19.74305628,0,0,,,0,0,25.50809713,19.99149637,12.13541278,23241.97329,1,23241.97329,,23260.6875,23224.15039,23269.69922,23269.69922,23219.65,0,0,23252.79927,23278.99772,23305.19617,-114444.0808,23238.94922,23269.69922,23300.44922
2025-04-02 13:30:00+05:30,23298.6,23302.9,23293.9,23299.75,0,23287.86857,23284.23967,23280.43132,23266.31235,23280.73027,23279.33018,23268.815,23363.07432,7.875338525,6.352784915,1.52255361,58.49100938,91.02860767,88.03433983,23249.89385,23279.33018,23308.7665,0.252896688,0.846847348,17.91649667,19.09497525,0,0,,,0,0,25.5700684,19.2741867,12.27141463,23249.03455,1,23249.03455,,23260.6875,23224.15039,23270.9248,23270.9248,23240.9,0,0,23255.98505,23280.97413,23305.9632,-110953.3215,23238.94922,23270.9248,23302.90039
2025-04-02 13:35:00+05:30,23300.1,23307,23288.95,23289.05,0,23288.10501,23284.88115,23281.21491,23267.20405,23281.74043,23281.02021,23269.66602,23361.71007,7.576215514,6.597471035,0.978744479,54.15947294,88.37385939,89.5716941,23253.48842,23281.02021,23308.55201,0.236517048,0.645841701,17.92608843,18.61176832,0,0,,,0,0,23.73093038,19.86073431,12.02904886,23249.03455,1,23249.03455,,23265.2876,23224.15039,23272.97461,23272.97461,23251.2,0,0,23256.55548,23281.74333,23306.93118,-119060.9611,23238.94922,23272.97461,23307
2025-04-02 13:40:00+05:30,23288.4,23289.4,23273.85,23274.6,0,23285.40393,23283.51028,23280.61352,23267.49408,23284.07031,23281.66016,23269.57699,23360.36656,6.102721204,6.498521069,-0.395799864,48.89283176,73.69515541,84.36587415,23255.37843,23281.66016,23307.94188,0.22577189,0.365675719,17.75642363,18.24309848,0,0,,,0,0,22.2464193,24.69243043,11.54204958,23249.03455,1,23249.03455,,23266.8877,23224.6748,23277.125,23272.97461,23266.9,0,0,23256.05243,23281.06298,23306.07352,-140442.8766,23238.94922,23272.97461,23307
2025-04-02 13:45:00+05:30,23274.8,23281.9,23264.7,23265,0,23281.32314,23281.04224,23279.19411,23267.39627,23285.78027,23281.16016,23269.485,23359.12856,4.112946611,6.021406177,-1.908459566,45.71279421,54.76436485,72.27779321,23254.02403,23281.16016,23308.29629,0.233116646,0.202239112,17.71676279,17.98363051,0,0,,,0,0,20.70363309,26.66917144,11.61709953,23249.03455,1,23249.03455,,23263.30029,23224.6748,23285.84961,23272.97461,23251.45,0,0,23254.44727,23279.53317,23304.61907,-139113.8653,23238.94922,23272.97461,23307
2025-04-02 13:50:00+05:30,23264.85,23272.9,23254.75,23257.7,0,23276.59836,23277.92984,23277.24003,23267.01599,23284.19512,23279.97266,23269.95898,23357.81256,1.924736711,5.202072284,-3.277335573,43.40080754,39.40742016,55.95564681,23250.97619,23279.97266,23308.96913,0.249110867,0.115928476,17.74773621,17.81270154,0,0,,,0,0,19.19125096,28.72523244,12.20852678,23249.03455,1,23249.03455,,23259.75,23224.6748,23280.875,23272.97461,23244.8,0,0,23252.16407,23277.45375,23302.74342,-122303.9461,23238.94922,23272.97461,23307
2025-04-02 13:55:00+05:30,23258.2,23290.15,23257.8,23287.65,0,23278.80876,23279.22591,23278.18642,23267.82518,23284.23008,23279.79014,23271.62301,23356.57881,2.577660196,4.677189866,-2.09952967,53.73797132,45.80008802,46.65729101,23251.03624,23279.79014,23308.54403,0.247028791,0.636681565,18.79798161,17.98899853,0,0,,,0,0,23.37947195,25.1831825,11.60178863,23249.03455,1,23249.03455,,23259.75,23224.6748,23280.875,23272.97461,23229.95,0,0,23250.90784,23278.42485,23305.94187,-124093.4245,23238.94922,23272.97461,23307
2025-04-02 14:00:00+05:30,23287.7,23294.1,23286.25,23290.6,0,23281.16693,23280.7424,23279.31489,23268.7183,23284.525,23279.80264,23273.375,23355.28405,3.295100204,4.400771934,-1.10567173,54.61691893,58.33955188,47.84902002,23251.03018,23279.80264,23308.57509,0.24718813,0.687626897,18.01595502,18.00697185,0,0,,,0,0,24.21762645,24.39944012,10.79980164,23249.03455,1,23249.03455,,23259.15039,23224.6748,23280.875,23272.97461,23245.2,0,0,23253.56663,23279.58435,23305.60208,-123109.1113,23238.94922,23272.97461,23307
